event_date,user_pseudo_id,transaction_id,item_category,quantity,purchase_revenue_in_usd
20201116,3135759.6931516852,370818,Apparel,1,198
20201116,3135759.6931516852,370818,Accessories,1,198
20201116,3135759.6931516852,370818,Accessories,1,198
20201116,3135759.6931516852,370818,Apparel,1,198
20201116,3135759.6931516852,370818,Office,1,198
20201116,3135759.6931516852,370818,Bags,1,198
20201116,3135759.6931516852,370818,Apparel,1,198
20201201,31371338.9975214909,708264,Clearance,1,11
20201111,3138661.7215424304,509168,Lifestyle,1,65
20201111,3138661.7215424304,509168,Clearance,1,65
20201111,3138661.7215424304,509168,Stationery,5,65
20201111,3138661.7215424304,509168,Campus Collection,1,65
20201111,3138661.7215424304,509168,Fun,3,65
20201111,3138661.7215424304,509168,Office,4,65
20201227,31396025.2931510776,39158,Accessories,1,48
20201227,31396025.2931510776,39158,Accessories,1,48
20201223,31430869.9028960991,707774,Campus Collection,1,18
20201223,31430869.9028960991,707774,Campus Collection,1,18
20201218,31434781.7401740396,274132,Apparel,4,192
20201216,31450884.9129417592,94398,Apparel,1,23
20201213,31456855.2528933945,746663,Shop by Brand,1,17
20201110,3149802.9399236730,(not set),Lifestyle,1,20
20201201,31506927.2250214660,840376,Campus Collection,1,53
20201201,31506927.2250214660,840376,Campus Collection,1,53
20201201,31506927.2250214660,840376,Apparel,1,53
20201218,31508986.6211752903,210170,Apparel,1,80
20201218,31508986.6211752903,210170,Clearance,1,80
20201204,31556860.5592810420,230595,Drinkware,1,194
20201204,31556860.5592810420,230595,Accessories,1,194
20201204,31556860.5592810420,230595,Bags,1,194
20201204,31556860.5592810420,230595,Apparel,1,194
20201204,31556860.5592810420,230595,New,1,194
20201204,31556860.5592810420,657402,New,1,182
20201204,31556860.5592810420,657402,New,1,182
20201204,31556860.5592810420,657402,Accessories,1,182
20201204,31556860.5592810420,657402,Drinkware,1,182
20201204,31556860.5592810420,657402,Apparel,1,182
20201218,31588757.8825339636,858078,Uncategorized Items,1,75
20201117,3158904.4798196476,957192,Apparel,1,126
20201117,3158904.4798196476,957192,Apparel,1,126
20201117,3158904.4798196476,957192,Shop by Brand,1,126
20201117,3158904.4798196476,957192,Apparel,1,126
20201212,3159757.1355046671,725913,New,1,314
20201212,3159757.1355046671,725913,New,1,314
20201212,3159757.1355046671,725913,Accessories,3,314
20201212,3159757.1355046671,725913,,2,314
20201212,3159757.1355046671,725913,Apparel,1,314
20201212,3159757.1355046671,725913,Bags,1,314
20201212,3159757.1355046671,725913,Lifestyle,1,314
20201212,3159757.1355046671,725913,Accessories,1,314
20201212,3159757.1355046671,725913,Office,1,314
20201212,3159757.1355046671,725913,Accessories,2,314
20201212,3159757.1355046671,725913,Accessories,2,314
20201116,31609110.7543527400,162159,Apparel,1,44
20201102,31613618.4993209758,(not set),Shop by Brand,1,59
20201102,31613618.4993209758,(not set),Shop by Brand,1,59
20201208,31634486.5789704122,6464,Apparel,1,85
20201208,31634486.5789704122,6464,Apparel,1,85
20201206,3167058.8718002822,883311,Apparel,1,155
20201206,3167058.8718002822,883311,Apparel,1,155
20201117,31713671.8301075277,246310,Office,1,41
20201117,31713671.8301075277,246310,Apparel,1,41
20201117,31713671.8301075277,246310,Uncategorized Items,1,41
20201117,31713671.8301075277,246310,Uncategorized Items,1,41
20201107,3171793.2248385078,(not set),Google,1,4
20201107,3171793.2248385078,(not set),Stationery,1,4
20201210,31733645.3711323316,397217,Writing Instruments,1,138
20201210,31733645.3711323316,397217,Clearance,1,138
20201210,31733645.3711323316,397217,Campus Collection,1,138
20201210,31733645.3711323316,397217,Clearance,1,138
20201210,31733645.3711323316,397217,Campus Collection,1,138
20201210,31733645.3711323316,397217,Office,1,138
20201210,31733645.3711323316,397217,Apparel,1,138
20201210,31733645.3711323316,397217,Lifestyle,3,138
20201210,31733645.3711323316,397217,Office,1,138
20201210,31733645.3711323316,397217,Writing Instruments,1,138
20201210,31733645.3711323316,397217,Campus Collection,1,138
20201210,31733645.3711323316,397217,Writing Instruments,1,138
20201210,31733645.3711323316,397217,Stationery,1,138
20201210,31733645.3711323316,397217,Shop by Brand,1,138
20201210,31733645.3711323316,397217,Stationery,1,138
20201210,31733645.3711323316,397217,New,1,138
20201210,31733645.3711323316,397217,Accessories,1,138
20201202,3174198569.0794616310,566141,Bags,1,29
20201202,3174198569.0794616310,566141,Apparel,1,29
20201221,31743724.0178994523,13228,Clearance,1,47
20201221,31743724.0178994523,13228,New,1,47
20201221,31743724.0178994523,13228,New,1,47
20201221,31743724.0178994523,13228,,3,47
20201221,31743724.0178994523,13228,Drinkware,1,47
20201106,3174709.0579247943,(not set),Apparel,1,32
20201106,3174709.0579247943,(not set),Apparel,1,32
20201209,3175490.8020123919,316235,Apparel,3,376
20201209,3175490.8020123919,316235,Drinkware,10,376
20201209,3175490.8020123919,316235,Apparel,1,376
20201209,3175490.8020123919,316235,Apparel,3,376
20201209,3175490.8020123919,316235,Apparel,3,376
20201125,3178736.6661466531,946969,Apparel,1,20
20201201,3180182.4942152148,975017,Apparel,1,44
20201216,3181213.5173298187,221087,New,1,16
20201130,31825674.2113685011,280435,Apparel,1,116
20201130,31825674.2113685011,280435,New,1,116
20201130,31825674.2113685011,280435,New,1,116
20201130,31825674.2113685011,35028,New,1,116
20201130,31825674.2113685011,35028,Apparel,1,116
20201130,31825674.2113685011,35028,New,1,116
20201130,31825674.2113685011,390155,New,1,104
20201130,31825674.2113685011,390155,Apparel,1,104
20201223,31844096.5499743319,359264,Campus Collection,1,32
20201223,31844096.5499743319,62413,Uncategorized Items,1,60
20201215,31877872.8352061999,761593,Accessories,1,6
20201215,31877872.8352061999,761593,Accessories,1,6
20201117,3188737051.8836428627,525917,Shop by Brand,1,59
20201117,3188737051.8836428627,525917,Shop by Brand,1,59
20201117,3188737051.8836428627,997523,Apparel,1,164
20201117,3188737051.8836428627,997523,Office,1,164
20201117,3188737051.8836428627,997523,Apparel,1,164
20201117,3188737051.8836428627,997523,Apparel,1,164
20201222,31890386.5353531582,234591,Office,1,31
20201222,31890386.5353531582,234591,New,1,31
20201222,31890386.5353531582,234591,Office,1,31
20201222,31890386.5353531582,234591,Office,1,31
20201217,31903614.8832440737,422295,Accessories,1,32
20201113,3193748.4688093203,523334,Apparel,1,14
20201109,31940764.0532258933,(not set),Apparel,1,64
20201109,31940764.0532258933,(not set),New,1,64
20201213,3194418462.2485419407,646630,Office,1,107
20201213,3194418462.2485419407,646630,Apparel,1,107
20201213,3194418462.2485419407,646630,Accessories,1,107
20201213,3194418462.2485419407,646630,Accessories,1,107
20201213,3194418462.2485419407,646630,Apparel,1,107
20201213,3194418462.2485419407,646630,Apparel,1,107
20201213,3194418462.2485419407,646630,Accessories,1,107
20201218,31950543.1898138464,677921,Apparel,1,72
20201218,31950543.1898138464,677921,Apparel,1,72
20201111,3195540.9332420628,537923,Apparel,1,110
20201111,3195540.9332420628,537923,New,1,110
20201111,3195540.9332420628,537923,Campus Collection,1,110
20201111,3195540.9332420628,537923,Apparel,1,110
20201111,3195540.9332420628,537923,Shop by Brand,1,110
20201216,3198843.0611848527,407144,Drinkware,1,171
20201216,3198843.0611848527,407144,Bags,1,171
20201216,3198843.0611848527,407144,Apparel,1,171
20201216,3198843.0611848527,407144,Office,1,171
20201216,3198843.0611848527,407144,Writing Instruments,1,171
20201216,3198843.0611848527,407144,Writing Instruments,1,171
20201216,3198843.0611848527,407144,Office,1,171
20201216,3198843.0611848527,407144,New,1,171
20201216,3198843.0611848527,407144,Writing Instruments,1,171
20201216,3198843.0611848527,407144,Campus Collection,1,171
20201216,3198843.0611848527,407144,Bags,1,171
20201216,3198843.0611848527,407144,Bags,1,171
20201216,3198843.0611848527,407144,Apparel,1,171
20201216,3198843.0611848527,407144,New,1,171
20201216,3198843.0611848527,407144,Bags,1,171
20201212,3204923446.0487126458,370001,Bags,1,6
20201106,32112446.4717494797,(not set),,4,100
20201130,3211830.1153763654,481961,Apparel,1,174
20201130,3211830.1153763654,481961,Apparel,1,174
20201130,3211830.1153763654,481961,Google,1,174
20201130,3211830.1153763654,481961,Uncategorized Items,1,174
20201130,3211830.1153763654,481961,Uncategorized Items,1,174
20201130,3211830.1153763654,481961,Apparel,1,174
20201222,32150941.2960979703,684985,New,1,13
20201221,32154989.6806202027,19153,New,1,12
20201130,3216886.8311598059,218922,Apparel,1,305
20201130,3216886.8311598059,218922,New,3,305
20201130,3216886.8311598059,218922,New,1,305
20201130,3216886.8311598059,218922,Apparel,1,305
20201130,3216886.8311598059,218922,Apparel,3,305
20201130,3216886.8311598059,218922,Apparel,2,305
20201130,3216886.8311598059,218922,New,2,305
20201212,3217435.2746747741,623268,Accessories,1,36
20201212,3217435.2746747741,623268,Accessories,1,36
20201212,3217435.2746747741,623268,Shop by Brand,1,36
20201212,3217435.2746747741,623268,New,1,36
20201212,3217435.2746747741,623268,Drinkware,1,36
20201208,32190182.0699794389,674305,New,12,263
20201208,32190182.0699794389,674305,Accessories,12,263
20201208,32190182.0699794389,674305,Campus Collection,12,263
20201218,32220426.7266826946,405260,Apparel,1,33
20201218,32220426.7266826946,405260,Apparel,1,33
20201218,32220426.7266826946,405260,Apparel,1,33
20201218,32220426.7266826946,405260,Apparel,1,33
20201206,32231127.3526233643,237411,New,1,17
20201106,32315141.7266068238,(not set),Small Goods,1,20
20201125,3231609.9615457151,485610,Lifestyle,1,207
20201125,3231609.9615457151,485610,Apparel,1,207
20201125,3231609.9615457151,485610,Bags,1,207
20201125,3231609.9615457151,485610,Drinkware,1,207
20201125,3231609.9615457151,485610,Drinkware,1,207
20201125,3231609.9615457151,485610,Google,1,207
20201125,3231609.9615457151,485610,Bags,1,207
20201125,3231609.9615457151,485610,Apparel,1,207
20201125,3231609.9615457151,485610,Apparel,1,207
20201206,3231609.9615457151,824194,Drinkware,1,42
20201206,3231609.9615457151,824194,Apparel,1,42
20201106,3232207.0128565897,(not set),Apparel,1,68
20201106,3232207.0128565897,(not set),New,1,68
20201106,3232207.0128565897,(not set),Apparel,1,66
20201106,3232207.0128565897,(not set),Lifestyle,1,66
20201222,3232772.8900017776,836739,Apparel,1,113
20201222,3232772.8900017776,836739,Apparel,1,113
20201222,3232772.8900017776,836739,Writing Instruments,1,113
20201222,3232772.8900017776,836739,Uncategorized Items,1,113
20201222,3232772.8900017776,836739,Bags,1,113
20201116,32328904.6840270281,133517,Apparel,1,214
20201116,32328904.6840270281,133517,Apparel,1,214
20201116,32328904.6840270281,133517,Apparel,1,214
20201116,32328904.6840270281,133517,Bags,1,214
20201209,3233712.0355007382,320314,Apparel,1,109
20201209,3233712.0355007382,320314,Apparel,1,109
20201209,3233712.0355007382,320314,Apparel,1,109
20201128,3237193.2779307989,(not set),(not set),NA,0
20201127,3237193.2779307989,598988,Apparel,1,76
20201127,3237193.2779307989,598988,Lifestyle,1,76
20201127,3237193.2779307989,598988,Apparel,1,76
20201203,3239161.4615679765,457297,Campus Collection,1,80
20201203,3239161.4615679765,457297,Clearance,1,80
20201203,3239161.4615679765,457297,Campus Collection,1,80
20201203,3239161.4615679765,457297,Apparel,1,80
20201203,3239161.4615679765,457297,Clearance,1,80
20201213,32400150.9680193648,675784,Uncategorized Items,1,22
20201221,32439085.2055424151,109380,Google,1,71
20201221,32439085.2055424151,109380,Apparel,1,71
20201221,32439085.2055424151,109380,Office,1,71
20201218,32495068.8510753707,873341,Campus Collection,2,62
20201218,32495068.8510753707,873341,Campus Collection,1,62
20201218,32495068.8510753707,873341,Shop by Brand,1,62
20201218,32495068.8510753707,873341,Apparel,1,62
20201218,32495068.8510753707,873341,Campus Collection,1,62
20201218,32495068.8510753707,873341,Lifestyle,1,62
20201218,32495068.8510753707,873341,Campus Collection,1,62
20201215,3252255.8114865053,614225,Shop by Brand,1,59
20201215,3252255.8114865053,614225,Shop by Brand,1,59
20201129,3261850.2252714982,862867,Apparel,1,35
20201129,3261850.2252714982,862867,Apparel,1,35
20201207,32729600.8935787540,557929,Apparel,1,24
20201210,3274035.7886971888,677542,Clearance,2,94
20201210,3274035.7886971888,677542,Office,2,94
20201210,3274035.7886971888,677542,Accessories,1,94
20201210,3274035.7886971888,677542,Accessories,1,94
20201210,3274035.7886971888,677542,Drinkware,2,94
20201210,3274035.7886971888,677542,Clearance,2,94
20201215,3275662.1589628371,647596,Apparel,1,46
20201201,3277099.1544751335,75857,Apparel,1,122
20201201,3277099.1544751335,75857,Uncategorized Items,1,122
20201201,3277099.1544751335,75857,Apparel,1,122
20201123,32820105.2111076078,826163,Campus Collection,2,193
20201123,32820105.2111076078,826163,Apparel,1,193
20201123,32820105.2111076078,826163,Apparel,1,193
20201123,32820105.2111076078,826163,Campus Collection,2,193
20201123,32820105.2111076078,826163,Apparel,2,193
20201123,32820105.2111076078,826163,Apparel,1,193
20201123,32820105.2111076078,826163,Apparel,1,193
20201123,32820105.2111076078,826163,Campus Collection,2,193
20201123,32820105.2111076078,826163,Apparel,2,193
20201123,32820105.2111076078,826163,Campus Collection,2,193
20201122,3282203.4038192177,521296,Apparel,1,176
20201122,3282203.4038192177,521296,Uncategorized Items,1,176
20201122,3282203.4038192177,521296,Uncategorized Items,2,176
20201122,3282203.4038192177,521296,Uncategorized Items,2,176
20201122,3282203.4038192177,521296,Uncategorized Items,1,176
20201122,3282203.4038192177,521296,Apparel,1,176
20201130,3285062.2387469131,508077,Bags,1,52
20201130,3285062.2387469131,508077,Bags,1,52
20201130,3285062.2387469131,508077,Shop by Brand,1,52
20201130,3285062.2387469131,508077,Office,1,52
20201210,3285600.5439399395,70994,Campus Collection,1,125
20201210,3285600.5439399395,70994,Office,2,125
20201210,3285600.5439399395,70994,Shop by Brand,1,125
20201210,3285600.5439399395,70994,Accessories,1,125
20201210,3285600.5439399395,70994,Accessories,1,125
20201210,3285600.5439399395,70994,Writing Instruments,1,125
20201210,3285600.5439399395,70994,Writing Instruments,1,125
20201210,3285600.5439399395,70994,Campus Collection,1,125
20201210,3285600.5439399395,70994,Campus Collection,1,125
20201210,3285600.5439399395,70994,Campus Collection,1,125
20201210,3285600.5439399395,70994,New,1,125
20201210,3285600.5439399395,70994,Writing Instruments,1,125
20201210,3285600.5439399395,70994,Small Goods,1,125
20201210,3285600.5439399395,70994,Apparel,1,125
20201218,3287379.7416476309,417614,Lifestyle,1,34
20201218,3287379.7416476309,417614,Google,1,34
20201218,3287379.7416476309,417614,Drinkware,1,34
20201218,3287379.7416476309,417614,Shop by Brand,1,34
20201218,3287379.7416476309,417614,Apparel,1,34
20201117,32903632.0574579540,364335,Apparel,2,174
20201117,32903632.0574579540,364335,Campus Collection,1,174
20201117,32903632.0574579540,364335,New,1,174
20201117,32903632.0574579540,364335,Apparel,2,174
20201117,32903632.0574579540,364335,Campus Collection,2,174
20201117,32903632.0574579540,364335,Campus Collection,1,174
20201117,32903632.0574579540,364335,Apparel,1,174
20201117,32903632.0574579540,364335,Clearance,2,174
20201117,32903632.0574579540,364335,Drinkware,1,174
20201209,32916395.5650273385,466172,Apparel,1,58
20201222,3291666.2185697988,742008,Office,2,216
20201222,3291666.2185697988,742008,Apparel,2,216
20201222,3291666.2185697988,742008,Office,3,216
20201222,3291666.2185697988,742008,Accessories,2,216
20201222,3291666.2185697988,742008,New,2,216
20201222,3291666.2185697988,742008,Shop by Brand,1,216
20201222,3291666.2185697988,742008,New,2,216
20201222,3291666.2185697988,742008,New,1,216
20201222,3291666.2185697988,742008,Apparel,2,216
20201222,3291666.2185697988,742008,Clearance,2,216
20201222,3291666.2185697988,742008,Office,2,216
20201222,3291666.2185697988,742008,Shop by Brand,2,216
20201213,3291867.8966101730,747306,,3,33
20201213,3291867.8966101730,747306,Apparel,1,33
20201211,3292684.9252653864,941988,Bags,1,126
20201211,3292684.9252653864,941988,Bags,1,126
20201211,3292684.9252653864,941988,Lifestyle,2,126
20201211,3292684.9252653864,941988,Apparel,2,126
20201211,3292684.9252653864,941988,Bags,1,126
20201211,3292684.9252653864,941988,Apparel,2,126
20201215,3295969.7003429554,54221,Apparel,1,63
20201201,3296353.3679123615,638124,Office,1,4
20201211,32964131.2305658200,870273,Campus Collection,1,68
20201211,32964131.2305658200,870273,Campus Collection,1,68
20201211,32964131.2305658200,870273,Bags,1,68
20201211,32964131.2305658200,870273,Campus Collection,1,68
20201211,32964131.2305658200,870273,Bags,1,68
20201101,3297046.6509553424,NA,Apparel,1,87
20201101,3297046.6509553424,NA,Apparel,1,87
20201101,3297046.6509553424,NA,Apparel,1,87
20201101,3297046.6509553424,NA,Apparel,1,87
20201210,32985797.1699921045,83045,Apparel,1,245
20201210,32985797.1699921045,83045,Clearance,1,245
20201210,32985797.1699921045,83045,Apparel,1,245
20201210,32985797.1699921045,83045,Bags,1,245
20201210,32985797.1699921045,83045,Apparel,1,245
20201210,32985797.1699921045,83045,Apparel,1,245
20201210,32985797.1699921045,83045,Drinkware,1,245
20201210,32985797.1699921045,83045,Accessories,1,245
20201210,32985797.1699921045,83045,Clearance,1,245
20201210,32985797.1699921045,83045,New,1,245
20201214,33022040.1288126111,660250,Drinkware,1,30
20201214,33022040.1288126111,660250,New,1,30
20201101,33027284.2974994612,NA,Accessories,1,63
20201101,33027284.2974994612,NA,Accessories,1,63
20201101,33027284.2974994612,NA,Campus Collection,1,63
20201101,33027284.2974994612,NA,Accessories,1,63
20201101,33027284.2974994612,NA,Clearance,1,63
20201101,33027284.2974994612,NA,Clearance,1,63
20201209,33063796.1679893984,517947,,2,176
20201209,33063796.1679893984,517947,Drinkware,1,176
20201209,33063796.1679893984,517947,Accessories,1,176
20201209,33063796.1679893984,517947,New,1,176
20201209,33063796.1679893984,517947,Bags,1,176
20201209,33063796.1679893984,517947,Campus Collection,1,176
20201209,33063796.1679893984,517947,Apparel,2,176
20201209,33063796.1679893984,517947,Bags,1,176
20201209,33063796.1679893984,517947,New,1,176
20201209,33063796.1679893984,517947,Drinkware,1,176
20201211,3306425.6784890438,200304,Writing Instruments,1,25
20201211,3306425.6784890438,200304,Office,1,25
20201211,3306425.6784890438,200304,Apparel,1,25
20201130,3306493.6869699768,314588,Apparel,1,69
20201204,3310339.4446432370,895104,New,1,237
20201204,3310339.4446432370,895104,Office,2,237
20201204,3310339.4446432370,895104,Small Goods,1,237
20201204,3310339.4446432370,895104,Clearance,2,237
20201204,3310339.4446432370,895104,Apparel,1,237
20201204,3310339.4446432370,895104,Apparel,1,237
20201204,3310339.4446432370,895104,Accessories,2,237
20201204,3310339.4446432370,895104,New,1,237
20201204,3310339.4446432370,895104,New,1,237
20201204,3310339.4446432370,895104,Small Goods,1,237
20201204,3310339.4446432370,895104,New,1,237
20201204,3310339.4446432370,895104,Apparel,1,237
20201204,3310339.4446432370,895104,New,1,237
20201204,3310339.4446432370,895104,Accessories,1,237
20201204,3310339.4446432370,895104,Office,1,237
20201111,3312036.2521285954,311122,Drinkware,1,22
20201111,3312036.2521285954,311122,New,1,22
20201112,33141529.9644469700,610440,Office,1,21
20201112,33141529.9644469700,610440,Office,10,21
20201126,3314192.6404289351,330805,Uncategorized Items,1,55
20201204,33154801.3376023064,293756,Apparel,1,129
20201204,33154801.3376023064,293756,Apparel,1,129
20201204,33154801.3376023064,293756,Lifestyle,1,129
20201217,3315775.4887916908,138449,Bags,1,61
20201127,3318051.7234216422,427880,Apparel,1,131
20201127,3318051.7234216422,427880,Shop by Brand,4,131
20201216,3319193.5383281209,675923,Apparel,1,55
20201108,3321484.6184098717,(not set),Apparel,1,52
20201108,3321484.6184098717,(not set),New,1,52
20201210,33228466.7506889878,385365,Campus Collection,1,66
20201210,33228466.7506889878,385365,Accessories,1,66
20201210,33228466.7506889878,385365,,2,66
20201210,33228466.7506889878,385365,Office,2,66
20201210,33228466.7506889878,385365,Campus Collection,2,66
20201210,33228466.7506889878,385365,Accessories,2,66
20201215,33234318.3224761950,57657,New,1,287
20201215,33234318.3224761950,57657,Bags,1,287
20201215,33234318.3224761950,57657,Bags,1,287
20201215,33234318.3224761950,57657,New,1,287
20201215,33234318.3224761950,57657,Lifestyle,1,287
20201215,33234318.3224761950,57657,Apparel,1,287
20201215,33234318.3224761950,57657,Drinkware,2,287
20201118,3323630.2242579330,379663,Campus Collection,1,13
20201118,3323630.2242579330,379663,Campus Collection,1,13
20201212,3324563.2508640633,668317,New,1,48
20201130,3327202.0943712796,109852,Apparel,1,22
20201123,3327202.0943712796,28981,Apparel,1,89
20201123,3327202.0943712796,28981,Apparel,1,89
20201123,3327202.0943712796,561193,Apparel,1,89
20201123,3327202.0943712796,561193,Apparel,1,89
20201103,33274361.4713446044,(not set),Accessories,1,81
20201103,33274361.4713446044,(not set),Apparel,1,81
20201103,33274361.4713446044,(not set),Uncategorized Items,1,81
20201103,33274361.4713446044,(not set),Shop by Brand,1,81
20201126,3327716.6139481359,248044,Lifestyle,1,67
20201126,3327716.6139481359,248044,Apparel,1,67
20201126,3327716.6139481359,248044,Drinkware,1,67
20201126,3327716.6139481359,248044,Apparel,1,67
20201123,3327716.6139481359,34527,Apparel,1,95
20201123,3327716.6139481359,34527,Bags,1,95
20201123,3327716.6139481359,34527,Fun,1,95
20201123,3327716.6139481359,34527,Bags,1,95
20201123,3327716.6139481359,34527,Accessories,1,95
20201123,3327716.6139481359,34527,Office,1,95
20201123,3327716.6139481359,34527,Shop by Brand,1,95
20201123,3327716.6139481359,34527,Bags,1,95
20201123,3327716.6139481359,34527,Accessories,1,95
20201123,3327716.6139481359,34527,Office,1,95
20201123,3327716.6139481359,34527,Shop by Brand,1,95
20201123,3327716.6139481359,34527,Apparel,1,95
20201123,3327716.6139481359,34527,Fun,1,95
20201123,3327716.6139481359,34527,Bags,1,95
20201129,3336646.4974569457,274763,Campus Collection,1,65
20201129,3336646.4974569457,274763,New,1,65
20201129,3336646.4974569457,274763,New,1,65
20201129,3336646.4974569457,274763,Bags,1,65
20201129,3336646.4974569457,274763,Apparel,1,65
20201129,3336646.4974569457,274763,Lifestyle,1,65
20201112,3337025.1445600731,894581,Apparel,1,28
20201112,3337025.1445600731,894581,Lifestyle,1,28
20201203,33374347.9195100558,409027,Apparel,1,79
20201105,3341339703.3960463341,(not set),Office,2,63
20201105,3341339703.3960463341,(not set),Lifestyle,1,63
20201105,3341339703.3960463341,(not set),Accessories,1,63
20201105,3341339703.3960463341,(not set),New,2,63
20201105,3341339703.3960463341,(not set),Bags,2,63
20201105,3341339703.3960463341,(not set),Accessories,2,63
20201105,3341339703.3960463341,(not set),Drinkware,1,63
20201208,33437776.5040809109,115802,Campus Collection,1,88
20201208,33437776.5040809109,115802,New,1,88
20201208,33437776.5040809109,115802,Campus Collection,1,88
20201208,33437776.5040809109,115802,Apparel,1,88
20201208,33437776.5040809109,115802,Apparel,1,88
20201208,33437776.5040809109,115802,Clearance,1,88
20201208,33437776.5040809109,115802,Campus Collection,1,88
20201127,3346211.7809045271,859836,Drinkware,1,34
20201127,3346211.7809045271,859836,Apparel,1,34
20201204,33519070.9701128272,98500,Clearance,2,278
20201204,33519070.9701128272,98500,Notebooks & Journals,1,278
20201204,33519070.9701128272,98500,Drinkware,12,278
20201204,33519070.9701128272,98500,Writing Instruments,5,278
20201204,33519070.9701128272,98500,Writing Instruments,1,278
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,2,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,3,309
20201123,33534334.2982237665,61151,,3,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,2,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,,3,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,3,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201123,33534334.2982237665,61151,Apparel,1,309
20201104,3353526.8991529393,(not set),Campus Collection,1,56
20201104,3353526.8991529393,(not set),Clearance,1,56
20201104,3353526.8991529393,(not set),Clearance,1,56
20201104,3353526.8991529393,(not set),Campus Collection,1,56
20201205,33563436.3777012158,598491,Uncategorized Items,1,134
20201205,33563436.3777012158,598491,Office,1,134
20201205,33563436.3777012158,598491,Bags,1,134
20201205,33563436.3777012158,598491,Office,1,134
20201205,33563436.3777012158,598491,Apparel,1,134
20201220,3359780.0151704328,(not set),(not set),NA,0
20201217,3365134.0673833488,940161,Bags,1,75
20201217,3365134.0673833488,940161,Bags,1,75
20201217,3365134.0673833488,940161,Bags,1,75
20201212,33674005.7210109037,469256,Apparel,1,30
20201212,33674005.7210109037,469256,Apparel,1,30
20201116,3370196.0460875623,451188,Shop by Brand,1,102
20201116,3370196.0460875623,451188,Apparel,1,102
20201116,3370196.0460875623,451188,Apparel,1,102
20201212,33727882.2877204595,466646,New,1,90
20201212,33727882.2877204595,466646,Apparel,1,90
20201212,33727882.2877204595,466646,New,1,90
20201217,33738162.6871557290,553155,Apparel,1,30
20201217,33738162.6871557290,553155,Clearance,1,30
20201217,33738162.6871557290,553155,Google,1,30
20201217,33738162.6871557290,553155,Shop by Brand,1,30
20201204,3375496.0648813714,492991,Apparel,1,145
20201204,3375496.0648813714,492991,Campus Collection,1,145
20201204,3375496.0648813714,492991,Apparel,1,145
20201204,3375496.0648813714,492991,Apparel,2,145
20201204,3375496.0648813714,492991,Apparel,1,145
20201208,3376047.9128522886,302832,Apparel,1,14
20201202,3381037907.7217581644,837363,Apparel,1,219
20201202,3381037907.7217581644,837363,New,1,219
20201202,3381037907.7217581644,837363,,2,219
20201202,3381037907.7217581644,837363,Uncategorized Items,1,219
20201202,3381037907.7217581644,837363,Apparel,1,219
20201202,3381037907.7217581644,837363,Uncategorized Items,1,219
20201202,3381037907.7217581644,97789,Uncategorized Items,1,155
20201202,3381037907.7217581644,97789,Uncategorized Items,1,155
20201202,3381037907.7217581644,97789,Apparel,1,155
20201202,3381037907.7217581644,97789,Apparel,1,155
20201202,3381037907.7217581644,97789,Apparel,1,155
20201202,3381037907.7217581644,97789,New,1,155
20201209,3385850.7952852405,138585,Apparel,1,114
20201209,3385850.7952852405,138585,Drinkware,1,114
20201209,3385850.7952852405,138585,Apparel,1,114
20201209,3385850.7952852405,138585,Google,1,114
20201215,3388152.7416415006,420499,Clearance,1,56
20201215,3388152.7416415006,420499,Lifestyle,1,56
20201215,3388152.7416415006,420499,Google,1,56
20201215,3388152.7416415006,420499,New,1,56
20201215,3388152.7416415006,420499,Apparel,1,56
20201214,3388152.7416415006,80355,Clearance,1,52
20201214,3388152.7416415006,80355,Apparel,1,52
20201214,3388152.7416415006,80355,Google,1,52
20201214,3388152.7416415006,80355,Lifestyle,1,52
20201214,3388152.7416415006,80355,New,1,52
20201113,3392018.9796964611,344660,Apparel,1,71
20201113,3392018.9796964611,519655,Apparel,1,55
20201113,3392018.9796964611,74689,Uncategorized Items,1,8
20201113,3392018.9796964611,74689,Uncategorized Items,1,8
20201113,3392018.9796964611,74689,Uncategorized Items,1,8
20201113,3392018.9796964611,767170,Apparel,1,14
20201209,3393889.7396147285,108711,Apparel,1,22
20201211,3396468.5841648021,182853,New,1,32
20201211,3396468.5841648021,182853,New,1,32
20201120,33967208.3195174744,700263,Apparel,1,12
20201120,33967208.3195174744,700263,Apparel,1,12
